id,title,original_language,overview,popularity,vote_average,vote_count,age,genero_ação,genero_aventura,genero_animação,genero_comédia,genero_crime,genero_documentário,genero_drama,genero_família,genero_fantasia,genero_história,genero_terror,genero_música,genero_mistério,genero_romance,genero_ficção_científica,genero_cinema_tv,genero_thriller,genero_guerra,genero_faroeste,num_genres
105,De Volta para o Futuro,en,"Marty McFly, um típico adolescente americano dos anos 80, acidentalmente é enviado de volta ao ano de 1955 em um carro modificado para ser uma máquino do tempo, inventada por um cientista louco. Durante sua fantástica e maluca viagem no tempo, McFly tem que fazer com que seus futuros pais se encontrem e se apaixonem, para que assim ele possa ir de volta para o futuro.",0.1904139516016273,8.329,1.2420184154547211,41,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3
73,A Outra História Americana,en,"Derek busca vazão para suas agruras tornando-se líder de uma gangue de racistas. A violência o leva a um assassinato, e ele é condenado pelo crime. Três anos mais tarde, ele sai da prisão e tem que convencer seu irmão, que está prestes a assumir a liderança do grupo, a não trilhar o mesmo caminho.",-0.37248011975293027,8.324,0.33288082830492505,28,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
128,Princesa Mononoke,ja,"Um príncipe infectado por uma doença sabe que irá morrer, a menos que encontre a cura. Sendo a sua última esperança, segue para o leste e, durante o caminho, encontra animais da floresta lutando contra a sua exploração, liderados pela princesa Mononoke.",-0.17862329061029442,8.32,-0.014535836477325804,29,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
3782,Viver,ja,"Kanji Watanabe é um homem de meia-idade que trabalha no mesmo cargo burocrático e monótono há décadas. Ao descobrir que tem câncer, ele começa a procurar o sentido de sua vida.",-0.6871267507703024,8.312,-0.7714626970125779,74,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
10494,Perfect Blue,ja,"Mima Kirigoe é membro de uma banda de música pop japonesa (J-Pop), chamada ""CHAM!"", que decide deixar a banda para se dedicar à carreira de atriz. Alguns fãs ficam descontentes com a repentina mudança de carreira, pois Mima, sendo um ídolo pop, é vista como uma menina inocente e angelical. Conforme avança em sua nova carreira, Mima mergulha em um intenso drama psicológico no qual fantasia e realidade se confundem colocando em dúvida sua ética moral.",-0.2793327083923024,8.306,-0.5835505893762112,28,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
1184918,Robô Selvagem,en,"Um robô – unidade ROZZUM 7134, abreviadamente “Roz” – naufraga em uma ilha desabitada e deve aprender a se adaptar ao ambiente hostil, gradualmente construindo relacionamentos com os animais da ilha e se tornando o pai adotivo de um filhote de ganso órfão.",0.8525851505973856,8.306,-0.27356279179425813,2,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,4
614945,Mensagens para Isabelle,en,"As mensagens de voz sinceronas de uma jovem para a irmã falecida acabam sendo enviadas para um estranho, que começa a se apaixonar por ela mesmo de longe.",-0.2471668704843452,8.302,-0.819736338555526,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3
274,O Silêncio dos Inocentes,en,"Clarice Starling é uma das melhores estudantes da academia de treinamento do FBI. Jack Crawford quer que Clarice entreviste o Dr. Hannibal Lecter, um psiquiatra brilhante e também um psicopata violento, que cumpre prisão perpétua por vários atos de assassinato e canibalismo. Crawford acredita que Lecter pode ter uma visão em um caso e que Starling, como uma mulher jovem e atraente, pode ser a isca para atraí-lo.",-0.7660726412432661,8.3,0.8688814009040606,35,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3
372754,Colegas de Classe,ja,"A história começa numa aula de música quando, durante o ensaio do coral para o festival escolar, Hikaru Kusakabe percebe que o estudante de honra da escola, Rihito Sajō, não está cantando. De início, ele pensa que o estudante simplesmente não gosta de cantar, até encontrar Rihito ensaiando numa sala vazia na escola. Sem pensar duas vezes, Kusakabe decide ajudar o colega a ensaiar o canto.",-0.7906238745043334,8.3,-0.8599483779322561,10,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2
1356039,Contra-Ataque,es,"Uma missão de resgate faz surgir um novo inimigo, levando o capitão Guerrero e seus soldados de elite a enfrentar uma emboscada de um grupo criminoso.",-0.5212885917550382,8.3,-0.8222315963688791,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
637920,Milagre na Cela 7,tr,"Separado de sua filha, um homem com deficiência intelectual precisa provar sua inocência ao ser preso pela morte da filha de um comandante.",-0.8098262728327817,8.3,-0.46329835706345973,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
603,Matrix,en,"O jovem programador Thomas Anderson é atormentado por estranhos pesadelos em que está sempre conectado por cabos a um imenso sistema de computadores do futuro. À medida que o sonho se repete, ele começa a desconfiar da realidade. Thomas conhece os misteriosos Morpheus e Trinity e descobre que é vítima de um sistema inteligente e artificial chamado Matrix, que manipula a mente das pessoas e cria a ilusão de um mundo real enquanto usa os cérebros e corpos dos indivíduos para produzir energia.",0.8883843120828705,8.3,1.8495177215518614,27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
1317149,Eu Juro,en,"John Davidson: diagnosticado com Tourette aos 15 anos, descrito como insano por seus colegas, ele lutou contra uma condição que poucos haviam testemunhado. O filme retrata os desafios de crescer em uma família operária, o bullying na escola e a violência física que sofreu devido aos seus tiques. Quando adulto, ele fez campanha pela síndrome de Tourette, culminando com o recebimento de um MBE (Ordem do Império Britânico) da Rainha em 2019.",-0.38324252589571844,8.3,-0.8511190041311602,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2
533514,Violet Evergarden: O Filme,ja,"Com o fim da guerra, o avanço tecnológico traz mudanças à vida de Violet, que espera rever o major que a ajudou.",-0.6898861346008971,8.297,-0.8523666330378368,6,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,4
207,Sociedade dos Poetas Mortos,en,"Em 1959 na Welton Academy, uma tradicional escola preparatória, um ex-aluno se torna o novo professor de literatura, mas logo seus métodos de incentivar os alunos a pensarem por si mesmos cria um choque com a ortodoxa direção do colégio, principalmente quando ele fala aos seus alunos sobre a ""Sociedade dos Poetas Mortos"".",-0.13202530882589908,8.296,0.3381592582947106,37,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
101,O Profissional,fr,"Mathilda tem apenas 12 anos de idade mas já conhece o lado obscuro da vida: seu pai abusivo guarda drogas para policiais corruptos e a mãe a negligencia. O vizinho Léon gosta de cuidar de plantas, mas é um assassino de aluguel para o gângster Tony. Quando sua família é assassinada por um agente antidrogas desonesto, Mathilda se une a um relutante Léon para aprender o negócio mortal e vingar a morte da família.",0.06892014270852799,8.292,0.6784740354543408,32,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
820067,The Quintessential Quintuplets: O Filme,ja,Chega a época do festival escolar que marca também um dos últimos eventos do 3º ano do ensino médio. Fuutarou usa este evento para entregar uma resposta que as quíntuplas aguardam há muito tempo: quem é a escolhida dele.,-0.6545320350235724,8.286,-0.8606201781127742,4,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3
644479,Dedicada a Minha Ex,es,"Ariel, um jovem de 21 anos, decide formar uma banda de rock para concorrer a um prêmio de dez mil dólares em um concurso de bandas musicais. Essa é a última opção para tentar conseguir dinheiro para salvar o relacionamento e reencontrar a ex-namorada, que termina devido à viagem que ela precisa fazer à Finlândia para um estágio. Ariel e seu amigo Ortega decidem fazer um teste para encontrar os outros membros da banda, embora eles não entendam nada de música, formando assim uma banda com membros de personalidades diversas e opostas.",-0.8452774768264322,8.285,-0.8550538337599094,7,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
42269,Nós Que Nos Amávamos Tanto,it,"Três italianos, Gianni, Nicola e Antonio se tornam muito amigos durante o ano de 1944 enquanto combatem os nazistas. Cheio de ilusões, eles se estabelecem depois da guerra. Os três amigos idealistas precisam lidar com a inevitável desilusões da vida no pós-guerra da Itália.",-0.8214990328786255,8.284,-0.8406581156059487,52,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
914,O Grande Ditador,en,"Depois de servir com dedicação na 1ª Guerra, um barbeiro judeu passa anos em um hospital do exército, sem saber da ascensão de um ditador fascista antissemita, que se parece muito com ele. Ao voltar para o seu bairro, ele fica atordoado com as mudanças brutais e se une a uma menina para se rebelar.",-0.5630232606884443,8.284,-0.5395956632794513,86,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
3082,Tempos Modernos,en,"Sujeito ao ritmo de produção infernal da fábrica, o Vagabundo tem um súbito colapso nervoso. Do hospital, ele vai para a prisão e fica desempregado, sempre cercado pela industrialização moderna. Certo dia, ele se depara com uma menina órfã.",-0.5945295977688547,8.282,-0.5032224820771106,90,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3
654299,Como caído del cielo,es,,-0.8555705449569785,8.279,-0.8668583226461571,7,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,3
1439930,O Justiceiro: Uma Última Morte,en,"Enquanto Frank Castle busca um significado além da vingança, uma força inesperada o arrasta de volta para a luta.",0.7099994532748297,8.276,-0.6924781900745136,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
1585,A Felicidade Não Se Compra,en,"Em Bedford Falls, no Natal, George Bailey, que sempre ajudou a todos, pensa em se suicidar saltando de uma ponte, em razão das maquinações de Henry Potter, o homem mais rico da região. Mas tantas pessoas oram por ele que Clarence, um anjo que espera há 220 anos para ganhar asas, é mandado à Terra para tentar fazer George mudar de ideia, mostrando sua importância para todos através de flashbacks.",-0.541449896194705,8.275,-0.419631345329779,80,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,3
599,Crepúsculo dos Deuses,en,"Uma estrela veterana do cinema mudo se recusa a aceitar que seu reinado acabou. Então ela contrata um jovem roteirista para ajudá-la a reconquistar o sucesso. O escritor acredita que pode manipular a atriz, mas percebe que está redondamente enganado.",-0.627298292261502,8.272,-0.614741312043126,76,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
77338,Intocáveis,fr,"Quando um ex-presidiário é contratado para cuidar de um aristocrata francês, seu novo trabalho se torna uma aventura imprevisível. Acelerar uma Maserati em Paris, seduzir mulheres, e fazer parapente sobre os Alpes é apenas o começo, pois ele vira o mundo da classe alta de Paris de cabeça para baixo.",-0.04353890944891484,8.272,0.8990164375730183,15,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
335,Era uma Vez no Oeste,it,"Enquanto os construtores ferroviários marcham imparavelmente através do deserto de Arizona a caminho do mar, Jill chega à pequena cidade de Flagstone com a intenção de começar uma nova vida.",-0.44162655621167096,8.264,-0.42030314551029724,58,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2
18491,Neon Genesis Evangelion: O Fim do Evangelho,ja,"Um final alternativo para a série de anime ""Neon Genesis Evangelion"". Em The End of Evangelion, A SEELE ordena um ataque à NERV para destruir os EVAs antes que Gendo consiga provocar o Terceiro Impacto e a união das almas humanas.",-0.530865514815181,8.263,-0.7170468823906064,29,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,5
92321,Hotarubi no Mori e,ja,"A história se foca em uma pequena garota chamada Hotaru. Ela se perde em uma floresta popularmente conhecida por ser habitada por espíritos. Lá, Hotaru se depara com um jovem usando uma máscara de raposa. Ele se diz um espírito amaldiçoado que desaparecerá se um humano o tocar.",-1.0344773400027714,8.262,-0.7849946720773009,15,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,3
28,Apocalypse Now,en,"Durante a guerra do Vietnã, o Capitão Willard recebe como missão ir ao Camboja para assassinar um Boina Verde renegado, o Coronel Kurtz. Este vive no meio de uma tribo local e é venerado como um deus. Mas, chegado ao seu destino, o Capitão Willard descobre que a sua missão é bem diferente do que imaginara.",-0.18703496067452632,8.261,-0.005610491221870188,47,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2
1139087,Era uma vez um Estúdio,en,Um reencontro inesquecível de personagens adorados dos 100 anos da Disney Animation.,-0.7684759755473324,8.256,-0.8611960068389326,3,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,5
92060,Michael Jackson: Thriller,en,"Uma noite no cinema se transforma em um pesadelo quando Michael e seu par são atacados por uma horda de zumbis sedentos de sangue - apenas um ""Thriller"" pode salvá-los agora.",-0.8463901315968332,8.254,-0.827797940721744,43,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,3
652837,"Josee, o Tigre e o Peixe",ja,"Depois de fazer amizade com um estudante de biologia marinha, uma artista sarcástica que vive com paraplegia começa a vivenciar o mundo além de sua casa.",-0.8279605225816451,8.252,-0.8442090594172591,6,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3
8587,O Rei Leão,en,"Mufasa, o Rei Leão, e a rainha Sarabi apresentam ao reino o herdeiro do trono, Simba. O recém-nascido recebe a bênção do sábio babuíno Rafiki, mas ao crescer é envolvido nas artimanhas de seu tio Scar, o invejoso e maquiavélico irmão de Mufasa, que planeja livrar-se do sobrinho e herdar o trono.",0.3032209612509047,8.251,1.0269463862345487,32,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3
975,Glória Feita de Sangue,en,"Depois de se recusar a atacar uma posição inimiga, um general acusa os soldados da covardia e seu comandante deve defendê-los.",-0.7136848086354385,8.251,-0.5811513030172177,69,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2
630566,Clouds,en,"O jovem músico Zach Sobiech descobre que tem apenas alguns meses de vida devido a um câncer terminal. Com pouco tempo, corre atrás de seu sonho e grava um álbum, sem saber que logo será um fenômeno da Internet. Assim, a música dá um novo significado à vida de Zach e o ajuda a encontrar a maneira perfeita de se despedir... com uma música que será ouvida no mundo todo.",-0.8965445626291652,8.25,-0.8020775909533342,6,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2
901,Luzes da Cidade,en,"Um vagabundo amável se apaixona por uma mulher cega que vende flores nas ruas e o confunde com um milionário. Ao descobrir que ela e a avó serão despejadas, o vagabundo faz uma série de tentativas para lhes proporcionar o dinheiro de que precisam, mas todas terminam em um fracasso humilhante.",-0.8250312060224803,8.248,-0.6610955244988793,95,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3
29259,A Um Passo da Liberdade,fr,"Quatro detentos estão planejando fugir da prisão quando outro prisioneiro, Claude Gaspard, é transferido para a cela deles. Eles arriscam e resolvem compartilhar seu plano com o recém-chegado. Ao longo de três dias, os cinco homens começam a jornada, mas a fuga está longe de estar garantida.",-0.8538267114804591,8.246,-0.8469922315936914,66,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3
