id,title,original_language,overview,popularity,vote_average,vote_count,age,genero_ação,genero_aventura,genero_animação,genero_comédia,genero_crime,genero_documentário,genero_drama,genero_família,genero_fantasia,genero_história,genero_terror,genero_música,genero_mistério,genero_romance,genero_ficção_científica,genero_cinema_tv,genero_thriller,genero_guerra,genero_faroeste,num_genres
761053,O Inferno de Gabriel - Parte 3,en,"A parte final da adaptação para o cinema do romance erótico Gabriel's Inferno, escrito por um autor canadense anônimo sob o pseudônimo de Sylvain Reynard.",-0.89208966326534,8.332,-0.8002867900805696,6,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2
105,De Volta para o Futuro,en,"Marty McFly, um típico adolescente americano dos anos 80, acidentalmente é enviado de volta ao ano de 1955 em um carro modificado para ser uma máquino do tempo, inventada por um cientista louco. Durante sua fantástica e maluca viagem no tempo, McFly tem que fazer com que seus futuros pais se encontrem e se apaixonem, para que assim ele possa ir de volta para o futuro.",0.28782176552474903,8.329,1.2416301197642783,41,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3
73,A Outra História Americana,en,"Derek busca vazão para suas agruras tornando-se líder de uma gangue de racistas. A violência o leva a um assassinato, e ele é condenado pelo crime. Três anos mais tarde, ele sai da prisão e tem que convencer seu irmão, que está prestes a assumir a liderança do grupo, a não trilhar o mesmo caminho.",-0.350878106010339,8.324,0.332651466253093,28,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
128,Princesa Mononoke,ja,"Um príncipe infectado por uma doença sabe que irá morrer, a menos que encontre a cura. Sendo a sua última esperança, segue para o leste e, durante o caminho, encontra animais da floresta lutando contra a sua exploração, liderados pela princesa Mononoke.",0.003826668690493983,8.32,-0.014653767931142711,29,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
372754,Colegas de Classe,ja,"A história começa numa aula de música quando, durante o ensaio do coral para o festival escolar, Hikaru Kusakabe percebe que o estudante de honra da escola, Rihito Sajō, não está cantando. De início, ele pensa que o estudante simplesmente não gosta de cantar, até encontrar Rihito ensaiando numa sala vazia na escola. Sem pensar duas vezes, Kusakabe decide ajudar o colega a ensaiar o canto.",-0.8938532476391933,8.319,-0.8608086356398772,10,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2
3782,Viver,ja,"Kanji Watanabe é um homem de meia-idade que trabalha no mesmo cargo burocrático e monótono há décadas. Ao descobrir que tem câncer, ele começa a procurar o sentido de sua vida.",-0.7067740736654413,8.315,-0.7721839362788626,74,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
614945,Mensagens para Isabelle,en,"As mensagens de voz sinceronas de uma jovem para a irmã falecida acabam sendo enviadas para um estranho, que começa a se apaixonar por ela mesmo de longe.",-0.28177344462435117,8.308,-0.8189900545561084,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3
10494,Perfect Blue,ja,"Mima Kirigoe é membro de uma banda de música pop japonesa (J-Pop), chamada ""CHAM!"", que decide deixar a banda para se dedicar à carreira de atriz. Alguns fãs ficam descontentes com a repentina mudança de carreira, pois Mima, sendo um ídolo pop, é vista como uma menina inocente e angelical. Conforme avança em sua nova carreira, Mima mergulha em um intenso drama psicológico no qual fantasia e realidade se confundem colocando em dúvida sua ética moral.",-0.38792884789962506,8.307,-0.5838084930483078,28,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
1184918,Robô Selvagem,en,"Um robô – unidade ROZZUM 7134, abreviadamente “Roz” – naufraga em uma ilha desabitada e deve aprender a se adaptar ao ambiente hostil, gradualmente construindo relacionamentos com os animais da ilha e se tornando o pai adotivo de um filhote de ganso órfão.",1.124839793907312,8.306,-0.2726629035167804,2,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,4
567,Janela Indiscreta,en,"Em Greenwich Village, Nova York, L.B. Jeffries, um fotógrafo profissional, está de molho em seu apartamento por ter quebrado a perna enquanto trabalhava. Como não tem muito o que fazer, fica bisbilhotando a vida dos seus vizinhos com um binóculo. Porém vê algumas coisas que o fazem suspeitar que um assassinato foi cometido.",-0.5025656997096801,8.3,-0.19957630079698266,72,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,3
654299,Como caído del cielo,es,,-0.9448347590780836,8.3,-0.8677144563693069,7,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,3
644479,Dedicada a Minha Ex,es,"Ariel, um jovem de 21 anos, decide formar uma banda de rock para concorrer a um prêmio de dez mil dólares em um concurso de bandas musicais. Essa é a última opção para tentar conseguir dinheiro para salvar o relacionamento e reencontrar a ex-namorada, que termina devido à viagem que ela precisa fazer à Finlândia para um estágio. Ariel e seu amigo Ortega decidem fazer um teste para encontrar os outros membros da banda, embora eles não entendam nada de música, formando assim uma banda com membros de personalidades diversas e opostas.",-0.9323891132117242,8.3,-0.8560129267999954,7,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
18491,Neon Genesis Evangelion: O Fim do Evangelho,ja,"Um final alternativo para a série de anime ""Neon Genesis Evangelion"". Em The End of Evangelion, A SEELE ordena um ataque à NERV para destruir os EVAs antes que Gendo consiga provocar o Terceiro Impacto e a união das almas humanas.",-0.6152726642334352,8.3,-0.7178005980346036,29,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,5
335,Era uma Vez no Oeste,it,"Enquanto os construtores ferroviários marcham imparavelmente através do deserto de Arizona a caminho do mar, Jill chega à pequena cidade de Flagstone com a intenção de começar uma nova vida.",-0.5109968706197682,8.3,-0.42113804919951914,58,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2
92060,Michael Jackson: Thriller,en,"Uma noite no cinema se transforma em um pesadelo quando Michael e seu par são atacados por uma horda de zumbis sedentos de sangue - apenas um ""Thriller"" pode salvá-los agora.",-0.9232811281230742,8.3,-0.8287733005894672,43,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,3
92321,Hotarubi no Mori e,ja,"A história se foca em uma pequena garota chamada Hotaru. Ela se perde em uma floresta popularmente conhecida por ser habitada por espíritos. Lá, Hotaru se depara com um jovem usando uma máscara de raposa. Ele se diz um espírito amaldiçoado que desaparecerá se um humano o tocar.",-1.0970754066490498,8.3,-0.7857078352073291,15,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,3
533514,Violet Evergarden: O Filme,ja,"Com o fim da guerra, o avanço tecnológico traz mudanças à vida de Violet, que espera rever o major que a ajudou.",-0.7399611734725356,8.298,-0.8531355014960664,6,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,4
207,Sociedade dos Poetas Mortos,en,"Em 1959 na Welton Academy, uma tradicional escola preparatória, um ex-aluno se torna o novo professor de literatura, mas logo seus métodos de incentivar os alunos a pensarem por si mesmos cria um choque com a ortodoxa direção do colégio, principalmente quando ele fala aos seus alunos sobre a ""Sociedade dos Poetas Mortos"".",-0.0577247464627406,8.297,0.3375430892697724,37,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
101,O Profissional,fr,"Mathilda tem apenas 12 anos de idade mas já conhece o lado obscuro da vida: seu pai abusivo guarda drogas para policiais corruptos e a mãe a negligencia. O vizinho Léon gosta de cuidar de plantas, mas é um assassino de aluguel para o gângster Tony. Quando sua família é assassinada por um agente antidrogas desonesto, Mathilda se une a um relutante Léon para aprender o negócio mortal e vingar a morte da família.",0.013870591100355713,8.291,0.6784220736085665,32,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
820067,The Quintessential Quintuplets: O Filme,ja,Chega a época do festival escolar que marca também um dos últimos eventos do 3º ano do ensino médio. Fuutarou usa este evento para entregar uma resposta que as quíntuplas aguardam há muito tempo: quem é a escolhida dele.,-0.8046104638087888,8.286,-0.8615759490542583,4,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3
914,O Grande Ditador,en,"Depois de servir com dedicação na 1ª Guerra, um barbeiro judeu passa anos em um hospital do exército, sem saber da ascensão de um ditador fascista antissemita, que se parece muito com ele. Ao voltar para o seu bairro, ele fica atordoado com as mudanças brutais e se une a uma menina para se rebelar.",-0.6872624877748935,8.285,-0.5400716284285864,86,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
42269,Nós Que Nos Amávamos Tanto,it,"Três italianos, Gianni, Nicola e Antonio se tornam muito amigos durante o ano de 1944 enquanto combatem os nazistas. Cheio de ilusões, eles se estabelecem depois da guerra. Os três amigos idealistas precisam lidar com a inevitável desilusões da vida no pós-guerra da Itália.",-0.8935283768334836,8.284,-0.841433971926755,52,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
3082,Tempos Modernos,en,"Sujeito ao ritmo de produção infernal da fábrica, o Vagabundo tem um súbito colapso nervoso. Do hospital, ele vai para a prisão e fica desempregado, sempre cercado pela industrialização moderna. Certo dia, ele se depara com uma menina órfã.",-0.6986368334843288,8.282,-0.5034324128918898,90,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3
1439930,O Justiceiro: Uma Última Morte,en,"Enquanto Frank Castle busca um significado além da vingança, uma força inesperada o arrasta de volta para a luta.",0.6066901963481159,8.277,-0.6919037702992422,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
1356039,Contra-Ataque,es,"Uma missão de resgate faz surgir um novo inimigo, levando o capitão Guerrero e seus soldados de elite a enfrentar uma emboscada de um grupo criminoso.",-0.6168196680701487,8.276,-0.8229225358048115,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
1585,A Felicidade Não Se Compra,en,"Em Bedford Falls, no Natal, George Bailey, que sempre ajudou a todos, pensa em se suicidar saltando de uma ponte, em razão das maquinações de Henry Potter, o homem mais rico da região. Mas tantas pessoas oram por ele que Clarence, um anjo que espera há 220 anos para ganhar asas, é mandado à Terra para tentar fazer George mudar de ideia, mostrando sua importância para todos através de flashbacks.",-0.601396039818116,8.275,-0.42046664996193567,80,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,3
599,Crepúsculo dos Deuses,en,"Uma estrela veterana do cinema mudo se recusa a aceitar que seu reinado acabou. Então ela contrata um jovem roteirista para ajudá-la a reconquistar o sucesso. O escritor acredita que pode manipular a atriz, mas percebe que está redondamente enganado.",-0.7255430977143668,8.272,-0.615268343037932,76,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
77338,Intocáveis,fr,"Quando um ex-presidiário é contratado para cuidar de um aristocrata francês, seu novo trabalho se torna uma aventura imprevisível. Acelerar uma Maserati em Paris, seduzir mulheres, e fazer parapente sobre os Alpes é apenas o começo, pois ele vira o mundo da classe alta de Paris de cabeça para baixo.",-0.10652498249186498,8.272,0.8991205944199243,15,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
1419406,Operação Sombra,zh,"Um policial aposentado, especialista em rastreamento, é convocado de volta à ativa em Macau para desmantelar uma gangue de ladrões de alta tecnologia, colocando suas táticas tradicionais contra a tecnologia avançada, num jogo de gato e rato com uma equipe de jovens detetives de elite.",2.0224965051794492,8.262,-0.7691146826213383,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,4
28,Apocalypse Now,en,"Durante a guerra do Vietnã, o Capitão Willard recebe como missão ir ao Camboja para assassinar um Boina Verde renegado, o Coronel Kurtz. Este vive no meio de uma tribo local e é venerado como um deus. Mas, chegado ao seu destino, o Capitão Willard descobre que a sua missão é bem diferente do que imaginara.",-0.2448928731571037,8.261,-0.006117406196153212,47,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2
603,Matrix,en,"O jovem programador Thomas Anderson é atormentado por estranhos pesadelos em que está sempre conectado por cabos a um imenso sistema de computadores do futuro. À medida que o sonho se repete, ele começa a desconfiar da realidade. Thomas conhece os misteriosos Morpheus e Trinity e descobre que é vítima de um sistema inteligente e artificial chamado Matrix, que manipula a mente das pessoas e cria a ilusão de um mundo real enquanto usa os cérebros e corpos dos indivíduos para produzir energia.",0.8219751177747453,8.258,1.8496300864844857,27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
1139087,Era uma vez um Estúdio,en,Um reencontro inesquecível de personagens adorados dos 100 anos da Disney Animation.,-0.8328007412232988,8.256,-0.862151434115044,3,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,5
1317149,Eu Juro,en,"John Davidson: diagnosticado com Tourette aos 15 anos, descrito como insano por seus colegas, ele lutou contra uma condição que poucos haviam testemunhado. O filme retrata os desafios de crescer em uma família operária, o bullying na escola e a violência física que sofreu devido aos seus tiques. Quando adulto, ele fez campanha pela síndrome de Tourette, culminando com o recebimento de um MBE (Ordem do Império Britânico) da Rainha em 2019.",-0.33331574495405014,8.252,-0.8506417328993279,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2
637920,Milagre na Cela 7,tr,"Separado de sua filha, um homem com deficiência intelectual precisa provar sua inocência ao ser preso pela morte da filha de um comandante.",-0.8749488607545555,8.251,-0.4643953429352524,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
8587,O Rei Leão,en,"Mufasa, o Rei Leão, e a rainha Sarabi apresentam ao reino o herdeiro do trono, Simba. O recém-nascido recebe a bênção do sábio babuíno Rafiki, mas ao crescer é envolvido nas artimanhas de seu tio Scar, o invejoso e maquiavélico irmão de Mufasa, que planeja livrar-se do sobrinho e herdar o trono.",0.3767319435302603,8.251,1.0257273077928022,32,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3
652837,"Josee, o Tigre e o Peixe",ja,"Depois de fazer amizade com um estudante de biologia marinha, uma artista sarcástica que vive com paraplegia começa a vivenciar o mundo além de sua casa.",-0.8961234757695703,8.25,-0.8449827964682675,6,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3
975,Glória Feita de Sangue,en,"Depois de se recusar a atacar uma posição inimiga, um general acusa os soldados da covardia e seu comandante deve defendê-los.",-0.801052354984348,8.25,-0.581890209512355,69,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2
901,Luzes da Cidade,en,"Um vagabundo amável se apaixona por uma mulher cega que vende flores nas ruas e o confunde com um milionário. Ao descobrir que ela e a avó serão despejadas, o vagabundo faz uma série de tentativas para lhes proporcionar o dinheiro de que precisam, mas todas terminam em um fracasso humilhante.",-0.8746820025927224,8.25,-0.6616908046079872,95,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3
